Resume_Rank,Resume_Index,Resume_ID,Resume_Category,Job_Index,Job_ID,Job_Title,Company,Final_Score,Skills_Matched,Explanation
1,0,16852973,HR,12530,3887599959,Senior Catering Sales Manager OEM - Salary up to $100K,Aimbridge Hospitality,0.9305,"['c', 'go', 'r']","Match Score: 93% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
1,306,91121135,INFORMATION-TECHNOLOGY,69142,3902801433,Executive Administrative Assistant,Dexian,0.945,"['c', 'excel', 'go', 'r']","Match Score: 94% | Skills: c, excel, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,306,91121135,INFORMATION-TECHNOLOGY,41124,3899519950,Administrative Assistant,North Bridge Staffing Group,0.9441,"['c', 'excel', 'go', 'r']","Match Score: 94% | Skills: c, excel, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,306,91121135,INFORMATION-TECHNOLOGY,46118,3900963375,Executive Personal Assistant,"Quality Production Services, Inc.",0.9418,"['c', 'excel', 'r']","Match Score: 94% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,306,91121135,INFORMATION-TECHNOLOGY,51470,3901389837,Executive Assistant,Insight Global,0.9381,"['c', 'excel', 'r']","Match Score: 93% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 3 | Resume Exp: senior | Job Exp Req: senior"
5,306,91121135,INFORMATION-TECHNOLOGY,102119,3905264431,Human Resources & Administrative Associate,Owen Thomas Group ,0.9366,"['c', 'go', 'r']","Match Score: 93% | Skills: c, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,307,24230851,INFORMATION-TECHNOLOGY,14079,3887859362,Customer Service Specialist,"Longevity Holdings, Inc.",0.9489,"['c', 'r']","Match Score: 94% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,307,24230851,INFORMATION-TECHNOLOGY,18983,3888957550,Customer Service Representative,Confidential,0.9441,"['c', 'excel', 'r']","Match Score: 94% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,307,24230851,INFORMATION-TECHNOLOGY,117382,3905886866,Customer Service Representative,Invincible Events Marketing,0.9404,"['c', 'excel', 'go', 'r']","Match Score: 94% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,307,24230851,INFORMATION-TECHNOLOGY,7241,3885828277,Customer Service Representative,TEKsystems,0.9404,"['c', 'r']","Match Score: 94% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,307,24230851,INFORMATION-TECHNOLOGY,116364,3905868994,Customer Service Representative,Robert Half,0.9319,"['c', 'excel', 'r']","Match Score: 93% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,308,40018190,INFORMATION-TECHNOLOGY,63726,3902352543,Service Desk Technician,Brooksource,0.9341,"['c', 'go', 'r']","Match Score: 93% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,308,40018190,INFORMATION-TECHNOLOGY,12809,3887705986,Desktop Support Specialist,"firstPRO, Inc",0.9335,"['c', 'r']","Match Score: 93% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,308,40018190,INFORMATION-TECHNOLOGY,7236,3885828264,Pc Technician Intern,TEKsystems,0.9315,"['c', 'r']","Match Score: 93% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,308,40018190,INFORMATION-TECHNOLOGY,56705,3901940972,Electronic Repair Technician,Ascendum Solutions,0.9243,"['c', 'r']","Match Score: 92% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
5,308,40018190,INFORMATION-TECHNOLOGY,98555,3904985769,Manufacturing IT Systems Administrator,Allied OneSource,0.9225,"['c', 'r']","Match Score: 92% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,309,16186411,INFORMATION-TECHNOLOGY,25634,3891076501,.NET Full stack Developer,Carman Solutions Group,0.9529,"['agile', 'c', 'c#', 'html', 'java', 'javascript', 'mysql', 'r', 'sql']","Match Score: 95% | Skills: agile, c, c#, html, java, javascript, mysql, r, sql | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,309,16186411,INFORMATION-TECHNOLOGY,39327,3898165360,.NET Developer,Vaco,0.9414,"['c', 'c#', 'excel', 'git', 'github', 'perl', 'r', 'sql']","Match Score: 94% | Skills: c, c#, excel, git, github, perl, r, sql | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,309,16186411,INFORMATION-TECHNOLOGY,114415,3905828795,Software Engineer,CNA Search,0.9401,"['c', 'c#', 'excel', 'r', 'sql']","Match Score: 94% | Skills: c, c#, excel, r, sql | Resume Edu: 3 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
4,309,16186411,INFORMATION-TECHNOLOGY,43830,3900084160,Senior Analyst/.NET Developer,ConsultNet Technology Services and Solutions,0.9319,"['c', 'go', 'java', 'javascript', 'r', 'sql']","Match Score: 93% | Skills: c, go, java, javascript, r, sql | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,309,16186411,INFORMATION-TECHNOLOGY,24746,3891049773,Data Controls Analyst,Dexian,0.929,"['c', 'excel', 'go', 'r']","Match Score: 92% | Skills: c, excel, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,310,29975124,INFORMATION-TECHNOLOGY,1097,3884433280,Manager Project Engineering (HVAC / Construction)),Demetrio and Associates,0.9255,"['c', 'r']","Match Score: 92% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,310,29975124,INFORMATION-TECHNOLOGY,73868,3902943154,Construction Administration Services Coordinator,"HKS, Inc.",0.9219,"['c', 'excel', 'r']","Match Score: 92% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,310,29975124,INFORMATION-TECHNOLOGY,114986,3905842941,Sr Data Analyst,Solü Technology Partners,0.9209,"['c', 'excel', 'r', 'sql']","Match Score: 92% | Skills: c, excel, r, sql | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,310,29975124,INFORMATION-TECHNOLOGY,24797,3891066009,Datacenter Facilities Analyst,Apex Systems,0.9209,"['c', 'r']","Match Score: 92% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,310,29975124,INFORMATION-TECHNOLOGY,41594,3899525712,Lead Mainframe Consultant-With COBOL Coding.,StaidLogic,0.919,"['c', 'excel', 'r']","Match Score: 91% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,311,26746496,INFORMATION-TECHNOLOGY,25634,3891076501,.NET Full stack Developer,Carman Solutions Group,0.9473,"['agile', 'c', 'c#', 'html', 'java', 'javascript', 'mysql', 'r', 'sql']","Match Score: 94% | Skills: agile, c, c#, html, java, javascript, mysql, r, sql | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,311,26746496,INFORMATION-TECHNOLOGY,114415,3905828795,Software Engineer,CNA Search,0.9424,"['c', 'c#', 'excel', 'r', 'sql']","Match Score: 94% | Skills: c, c#, excel, r, sql | Resume Edu: 3 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
3,311,26746496,INFORMATION-TECHNOLOGY,39327,3898165360,.NET Developer,Vaco,0.9406,"['c', 'c#', 'excel', 'git', 'github', 'perl', 'r', 'sql']","Match Score: 94% | Skills: c, c#, excel, git, github, perl, r, sql | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,311,26746496,INFORMATION-TECHNOLOGY,43830,3900084160,Senior Analyst/.NET Developer,ConsultNet Technology Services and Solutions,0.9302,"['c', 'go', 'java', 'javascript', 'r', 'sql']","Match Score: 93% | Skills: c, go, java, javascript, r, sql | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,311,26746496,INFORMATION-TECHNOLOGY,24746,3891049773,Data Controls Analyst,Dexian,0.9281,"['c', 'excel', 'go', 'r']","Match Score: 92% | Skills: c, excel, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,312,89413122,INFORMATION-TECHNOLOGY,121862,3906250794,Senior Business Analytics & Reporting Analyst--Technology,M&T Bank,0.9231,"['c', 'go', 'r']","Match Score: 92% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,312,89413122,INFORMATION-TECHNOLOGY,121861,3906250793,Senior Business Analytics & Reporting Analyst--Operations,M&T Bank,0.9231,"['c', 'go', 'r']","Match Score: 92% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,312,89413122,INFORMATION-TECHNOLOGY,91648,3904514188,Project Manager,Pride Health,0.9221,"['c', 'r']","Match Score: 92% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,312,89413122,INFORMATION-TECHNOLOGY,52423,3901478390,Project Manager (Ariba and ServiceNow),Mindlance,0.9209,"['c', 'r']","Match Score: 92% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
5,312,89413122,INFORMATION-TECHNOLOGY,25230,3891073366,Enterprise Project Manager,Optomi,0.9208,"['c', 'go', 'r']","Match Score: 92% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,313,12334140,INFORMATION-TECHNOLOGY,54827,3901691797,Recruiter,Complete Staffing Solutions,0.9112,"['c', 'excel', 'go', 'r']","Match Score: 91% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,313,12334140,INFORMATION-TECHNOLOGY,103799,3905295631,"Representative II, Account*","The Andersons, Inc.",0.9087,"['c', 'go', 'r']","Match Score: 90% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,313,12334140,INFORMATION-TECHNOLOGY,13470,3887834752,Recruiter,Complete Staffing Solutions,0.9084,"['c', 'excel', 'go', 'r']","Match Score: 90% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,313,12334140,INFORMATION-TECHNOLOGY,70909,3902846177,Patient Services Associate,Michigan Medicine,0.9039,"['c', 'excel', 'go', 'r']","Match Score: 90% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,313,12334140,INFORMATION-TECHNOLOGY,120019,3906227839,Part Time Sales Associate,Lori's Gifts,0.897,"['c', 'r']","Match Score: 89% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
1,314,10641230,INFORMATION-TECHNOLOGY,56705,3901940972,Electronic Repair Technician,Ascendum Solutions,0.9158,"['c', 'r']","Match Score: 91% | Skills: c, r | Resume Edu: 1 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
2,314,10641230,INFORMATION-TECHNOLOGY,75643,3903456138,Sr Engineering Associate.,eTeam,0.9109,"['c', 'git', 'go', 'r']","Match Score: 91% | Skills: c, git, go, r | Resume Edu: 1 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
3,314,10641230,INFORMATION-TECHNOLOGY,74902,3903443866,RTL Design Engineer,eTeam,0.9079,"['c', 'git', 'go', 'r']","Match Score: 90% | Skills: c, git, go, r | Resume Edu: 1 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
4,314,10641230,INFORMATION-TECHNOLOGY,79077,3903823465,Contract Engineering Associate Sr,ManpowerGroup,0.9075,"['c', 'git', 'go', 'r']","Match Score: 90% | Skills: c, git, go, r | Resume Edu: 1 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
5,314,10641230,INFORMATION-TECHNOLOGY,55591,3901931361,WebFOCUS Administrator,Dexian,0.9063,"['c', 'go', 'r']","Match Score: 90% | Skills: c, go, r | Resume Edu: 1 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
1,315,10265057,INFORMATION-TECHNOLOGY,31308,3894630693,Validation Engineer,Sigmaways Inc,0.9419,"['c', 'matlab', 'python', 'r']","Match Score: 94% | Skills: c, matlab, python, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,315,10265057,INFORMATION-TECHNOLOGY,59185,3901959306,Sustenance Engineer,Intellectt Inc,0.9328,"['c', 'r']","Match Score: 93% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,315,10265057,INFORMATION-TECHNOLOGY,71751,3902864885,Mainframe Developer,Coforge,0.9292,"['c', 'excel', 'go', 'r']","Match Score: 92% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,315,10265057,INFORMATION-TECHNOLOGY,70023,3902831852,Structure Engineer,KYYBA Inc,0.929,"['c', 'go', 'r']","Match Score: 92% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,315,10265057,INFORMATION-TECHNOLOGY,31530,3894852965,Wireless Test Engineer,TÜV Rheinland North America,0.9278,"['c', 'excel', 'go', 'r']","Match Score: 92% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,316,30223363,INFORMATION-TECHNOLOGY,4952,3884930177,Desktop Support Technician,Yours Resources LLC,0.9231,"['c', 'go', 'r']","Match Score: 92% | Skills: c, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,316,30223363,INFORMATION-TECHNOLOGY,325,3780415828,Technical Business Analyst,CapAcuity,0.9221,"['c', 'go', 'r', 'sql']","Match Score: 92% | Skills: c, go, r, sql | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,316,30223363,INFORMATION-TECHNOLOGY,10786,3887466995,SAP PP Application Specialist - Contract to Hire,GlobalSource IT,0.9213,"['c', 'r']","Match Score: 92% | Skills: c, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,316,30223363,INFORMATION-TECHNOLOGY,10975,3887474296,SAP PP Application Specialist - Contract to Hire,GlobalSource IT,0.9213,"['c', 'r']","Match Score: 92% | Skills: c, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,316,30223363,INFORMATION-TECHNOLOGY,65192,3902368471,PeopleSoft Financials Consultant(W2 Only),Trigyn Technologies,0.9188,"['c', 'oracle', 'r', 'sql']","Match Score: 91% | Skills: c, oracle, r, sql | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,317,15791766,INFORMATION-TECHNOLOGY,37953,3896605833,Project Manager,,0.944,"['c', 'go', 'r']","Match Score: 94% | Skills: c, go, r | Resume Edu: 3 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
2,317,15791766,INFORMATION-TECHNOLOGY,41072,3899518312,Senior Information Technology Project Manager,"Navitas Partners, LLC",0.9435,"['c', 'go', 'r']","Match Score: 94% | Skills: c, go, r | Resume Edu: 3 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
3,317,15791766,INFORMATION-TECHNOLOGY,62855,3902340779,Project Manager,Island Staffing,0.9397,"['c', 'excel', 'go', 'r']","Match Score: 93% | Skills: c, excel, go, r | Resume Edu: 3 | Job Edu Req: 3 | Resume Exp: senior | Job Exp Req: senior"
4,317,15791766,INFORMATION-TECHNOLOGY,95068,3904924043,Project Manager,Tree Top Staffing LLC,0.939,"['c', 'excel', 'go', 'r']","Match Score: 93% | Skills: c, excel, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,317,15791766,INFORMATION-TECHNOLOGY,63444,3902349714,(10+ years of Experience Only) ServiceNow Project Manager -Remote Role,Empower Professionals Inc,0.939,"['c', 'excel', 'go', 'r']","Match Score: 93% | Skills: c, excel, go, r | Resume Edu: 3 | Job Edu Req: 3 | Resume Exp: senior | Job Exp Req: senior"
1,318,29075857,INFORMATION-TECHNOLOGY,65881,3902738807,Production Supervisor,Brightpath Associates LLC,0.9209,"['c', 'excel', 'r']","Match Score: 92% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,318,29075857,INFORMATION-TECHNOLOGY,35708,3895540912,Curriculum Specialist I,Elevate,0.9197,"['c', 'r']","Match Score: 91% | Skills: c, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,318,29075857,INFORMATION-TECHNOLOGY,74122,3902948069,Manufacturing Quality Manager,Corsair,0.9189,"['c', 'excel', 'go', 'r']","Match Score: 91% | Skills: c, excel, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,318,29075857,INFORMATION-TECHNOLOGY,117684,3906075218,Quality Engineer,Brightpath Associates LLC,0.9185,"['c', 'go', 'r']","Match Score: 91% | Skills: c, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,318,29075857,INFORMATION-TECHNOLOGY,10411,3886894023,Industrial Engineer,Revive Home Brands,0.9184,"['c', 'r']","Match Score: 91% | Skills: c, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,319,12763627,INFORMATION-TECHNOLOGY,10697,3887103514,Mainframe Developer,"eTek IT Services, Inc.",0.9067,"['c', 'r']","Match Score: 90% | Skills: c, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: entry | Job Exp Req: entry"
2,319,12763627,INFORMATION-TECHNOLOGY,6725,3885811246,Business Analyst,Asta Crs Inc,0.9027,"['c', 'r']","Match Score: 90% | Skills: c, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: entry | Job Exp Req: entry"
3,319,12763627,INFORMATION-TECHNOLOGY,39114,3898163645,UX Designer with coding experience,,0.9016,"['c', 'r']","Match Score: 90% | Skills: c, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: entry | Job Exp Req: entry"
4,319,12763627,INFORMATION-TECHNOLOGY,48397,3901346919,User Experience Designer,BayOne Solutions,0.9016,"['c', 'r']","Match Score: 90% | Skills: c, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: entry | Job Exp Req: entry"
5,319,12763627,INFORMATION-TECHNOLOGY,43284,3900074601,CCNA IT Infrastructure Project Manager,US Tech Solutions,0.9011,"['c', 'r']","Match Score: 90% | Skills: c, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: entry | Job Exp Req: entry"
1,320,39718499,INFORMATION-TECHNOLOGY,50887,3901377438,"Senior Manager, Customer Success",Progress,0.8998,"['c', 'r']","Match Score: 89% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,320,39718499,INFORMATION-TECHNOLOGY,63758,3902352915,Product Marketing Associate,First Class Marketing,0.8981,"['c', 'r']","Match Score: 89% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
3,320,39718499,INFORMATION-TECHNOLOGY,48769,3901350020,Product Marketing Associate,Top Flight Executives Inc,0.8981,"['c', 'r']","Match Score: 89% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
4,320,39718499,INFORMATION-TECHNOLOGY,13247,3887718467,Senior Account Executive,Burrell Communications,0.8965,"['c', 'r']","Match Score: 89% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,320,39718499,INFORMATION-TECHNOLOGY,84115,3904098164,Industrial Maintenance Technician,Brightpath Associates LLC,0.8939,"['c', 'r']","Match Score: 89% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,321,27058381,INFORMATION-TECHNOLOGY,64837,3902363376,IT Administrator,Liebherr Group,0.9076,"['c', 'excel', 'go', 'r']","Match Score: 90% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,321,27058381,INFORMATION-TECHNOLOGY,78218,3903810824,Network Ops Manager,System Soft Technologies,0.9051,"['c', 'excel', 'firewalls', 'r']","Match Score: 90% | Skills: c, excel, firewalls, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,321,27058381,INFORMATION-TECHNOLOGY,37325,3895807706,Mid/Sr Information System Security Officer (ISSO),"BAE Systems, Inc.",0.9043,"['c', 'encryption', 'excel', 'firewalls', 'go', 'r']","Match Score: 90% | Skills: c, encryption, excel, firewalls, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,321,27058381,INFORMATION-TECHNOLOGY,59026,3901957732,"System Administrator Senior, Hybrid",Resource Logistics Inc.,0.9033,"['c', 'go', 'r']","Match Score: 90% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
5,321,27058381,INFORMATION-TECHNOLOGY,115819,3905858322,Senior Network Engineer,New York Technology Partners,0.903,"['c', 'r']","Match Score: 90% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,322,25857360,INFORMATION-TECHNOLOGY,46118,3900963375,Executive Personal Assistant,"Quality Production Services, Inc.",0.9441,"['c', 'excel', 'r']","Match Score: 94% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,322,25857360,INFORMATION-TECHNOLOGY,41124,3899519950,Administrative Assistant,North Bridge Staffing Group,0.9436,"['c', 'excel', 'go', 'r']","Match Score: 94% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
